COMPANY,CATEGORY,SOURCE_COMPANY,N
"Qualtrics International, Inc.",Sales Representative,"American Eagle Outfitters, Inc.",1
"Qualtrics International, Inc.",Sales Representative,Capita Plc,1
"Qualtrics International, Inc.",Sales Representative,"WeWork, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"Hyundai Motor Co., Ltd.",1
"Qualtrics International, Inc.",Sales Representative,"Zendesk, Inc.",1
"Qualtrics International, Inc.",Sales Representative,The University of Texas System,1
"Qualtrics International, Inc.",Sales Representative,Microsoft Corp.,1
"Qualtrics International, Inc.",Sales Representative,"ServiceNow, Inc.",1
"Qualtrics International, Inc.",Sales Representative,Smart Eye AB,1
"Qualtrics International, Inc.",Sales Representative,Target Corp.,1
"Qualtrics International, Inc.",Sales Representative,"Caterpillar, Inc.",1
"Qualtrics International, Inc.",Sales Representative,Robert Bosch Stiftung GmbH,1
"Qualtrics International, Inc.",Sales Representative,"Myriad Genetics, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"Vast Data, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"Macy's, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"Infor, Inc.",1
"Qualtrics International, Inc.",Sales Representative,doTERRA International LLC,1
"Qualtrics International, Inc.",Sales Representative,"Paychex, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"Autodesk, Inc.",1
"Qualtrics International, Inc.",Sales Representative,Atlassian Corp.,1
"Qualtrics International, Inc.",Sales Representative,"Disruptive Advertising, Inc.",1
"Qualtrics International, Inc.",Sales Representative,"SPS Commerce, Inc.",1
"Qualtrics International, Inc.",Sales Representative,HNI Corp.,1
"Qualtrics International, Inc.",Sales Representative,"Stagwell, Inc.",1
"Qualtrics International, Inc.",Sales Representative,Park Place Technologies LLC,1
"Qualtrics International, Inc.",Sales Representative,GameStop Corp.,1
"Qualtrics International, Inc.",Sales Representative,technotrans SE,1
"Qualtrics International, Inc.",Sales Service Representative,Arch Capital Group Ltd.,1
"Qualtrics International, Inc.",Sales Service Representative,Allied Universal Manager LLC,1
"Qualtrics International, Inc.",Sales Service Representative,Teleperformance SE,1
"Qualtrics International, Inc.",Sales Service Representative,WALLENIUS WILHELMSEN ASA,1
"Qualtrics International, Inc.",Sales Service Representative,Fieldfisher LLP,1
"Qualtrics International, Inc.",Sales Support,Oracle Corp.,1
"Qualtrics International, Inc.",Sales Support,"Republic Services, Inc.",1
"Qualtrics International, Inc.",Sales Support,"McKinsey & Co., Inc.",1
"Qualtrics International, Inc.",Sales Support,"Amazon.com, Inc.",1
"Qualtrics International, Inc.",Sales Support,"Autodesk, Inc.",1
"Qualtrics International, Inc.",Sales Support,"Visa, Inc.",1
"Qualtrics International, Inc.",Sales Support,Teleperformance SE,1
"Qualtrics International, Inc.",Sales Support,Government of the United States of America,1
"Qualtrics International, Inc.",Sales Support,Danaher Corp.,1
"Qualtrics International, Inc.",Sales Training Specialist,"Medallia, Inc.",2
"Qualtrics International, Inc.",Sales Training Specialist,"Adobe, Inc.",2
"Qualtrics International, Inc.",Sales Training Specialist,"Roper Technologies, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,"Verizon Communications, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,Red Ventures LLC,1
"Qualtrics International, Inc.",Sales Training Specialist,"Salesforce, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,"Genworth Financial, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,Stryker Corp.,1
"Qualtrics International, Inc.",Sales Training Specialist,"SAP America, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,"UnitedHealth Group, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,SAP SE,1
"Qualtrics International, Inc.",Sales Training Specialist,Microsoft Corp.,1
"Qualtrics International, Inc.",Sales Training Specialist,Sonova Holding AG,1
"Qualtrics International, Inc.",Sales Training Specialist,"Cardinal Health, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,Duke University,1
"Qualtrics International, Inc.",Sales Training Specialist,"Sunrun, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,"Pure Storage, Inc.",1
"Qualtrics International, Inc.",Sales Training Specialist,Thoma Bravo LP,1
"Qualtrics International, Inc.",Sales Training Specialist,"Recruit Holdings Co., Ltd.",1
"Qualtrics International, Inc.",Sales Training Specialist,"Global Payments, Inc.",1
"Qualtrics International, Inc.",Scientist,"Amazon.com, Inc.",5
"Qualtrics International, Inc.",Scientist,The Kantar Group Ltd.,3
"Qualtrics International, Inc.",Scientist,State of Utah,3
"Qualtrics International, Inc.",Scientist,Duke University,2
"Qualtrics International, Inc.",Scientist,The University of Texas System,2
"Qualtrics International, Inc.",Scientist,"Berkshire Hathaway, Inc.",2
"Qualtrics International, Inc.",Scientist,Cognizant Technology Solutions Corp.,1
"Qualtrics International, Inc.",Scientist,RTX Corp.,1
"Qualtrics International, Inc.",Scientist,Oracle Corp.,1
"Qualtrics International, Inc.",Scientist,Microsoft Corp.,1
"Qualtrics International, Inc.",Scientist,Lenovo Group Ltd.,1
"Qualtrics International, Inc.",Scientist,Northwestern University,1
"Qualtrics International, Inc.",Scientist,"TELUS International (CDA), Inc.",1
"Qualtrics International, Inc.",Scientist,"Domino's Pizza, Inc.",1
"Qualtrics International, Inc.",Scientist,Graham Holdings Co.,1
"Qualtrics International, Inc.",Scientist,"Conn's, Inc.",1
"Qualtrics International, Inc.",Scientist,JPMorgan Chase & Co.,1
"Qualtrics International, Inc.",Scientist,"Calabrio, Inc.",1
"Qualtrics International, Inc.",Scientist,KeyCorp,1
"Qualtrics International, Inc.",Scientist,Woodbridge Co. Ltd. /New/,1
"Qualtrics International, Inc.",Scientist,Compagnie de Saint-Gobain SA,1
"Qualtrics International, Inc.",Scientist,Big Leap LLC,1
"Qualtrics International, Inc.",Scientist,Roche Holding AG,1
"Qualtrics International, Inc.",Scientist,"The Goldman Sachs Group, Inc.",1
"Qualtrics International, Inc.",Scientist,Nokia Oyj,1
"Qualtrics International, Inc.",Scientist,"Omnicom Group, Inc.",1
"Qualtrics International, Inc.",Scientist,"Beyond, Inc.",1
"Qualtrics International, Inc.",Scientist,Government of the United States of America,1
"Qualtrics International, Inc.",Scientist,"Ibotta, Inc.",1
"Qualtrics International, Inc.",Scientist,"Under Armour, Inc.",1
"Qualtrics International, Inc.",Scientist,"NetDocuments Software, Inc.",1
"Qualtrics International, Inc.",Scientist,"Perspecta, Inc.",1
"Qualtrics International, Inc.",Scientist,doTERRA International LLC,1
"Qualtrics International, Inc.",Scientist,"SAP America, Inc.",1
"Qualtrics International, Inc.",Scientist,United States Ski Association,1
"Qualtrics International, Inc.",Scientist,Fiverr International Ltd.,1
"Qualtrics International, Inc.",Scientist,VTB Bank PJSC,1
"Qualtrics International, Inc.",Scientist,"Nerdy, Inc.",1
"Qualtrics International, Inc.",Scientist,"Medline Industries, Inc.",1
"Qualtrics International, Inc.",Scientist,"Alphabet, Inc.",1
"Qualtrics International, Inc.",Scientist,Polaris Inc.,1
"Qualtrics International, Inc.",Scientist,Nielsen Consumer LLC,1
"Qualtrics International, Inc.",Security Specialist,"IQVIA Holdings, Inc.",1
"Qualtrics International, Inc.",Security Specialist,"Amazon.com, Inc.",1
"Qualtrics International, Inc.",Security Specialist,Cognizant Technology Solutions Corp.,1
"Qualtrics International, Inc.",Security Specialist,Sitel Group,1
"Qualtrics International, Inc.",Service Delivery Manager,Microsoft Corp.,1
"Qualtrics International, Inc.",Software Developer,"Amazon.com, Inc.",8
"Qualtrics International, Inc.",Software Developer,Sabre Corp.,2
"Qualtrics International, Inc.",Software Developer,Oracle Corp.,2
"Qualtrics International, Inc.",Software Developer,International Business Machines Corp.,2
"Qualtrics International, Inc.",Software Developer,"EPAM Systems, Inc.",2
"Qualtrics International, Inc.",Software Developer,Accenture Plc,2
"Qualtrics International, Inc.",Software Developer,"Meta Platforms, Inc.",2
"Qualtrics International, Inc.",Software Developer,"Health Catalyst, Inc.",1
"Qualtrics International, Inc.",Software Developer,Deutsche Post AG,1
"Qualtrics International, Inc.",Software Developer,PricewaterhouseCoopers International Ltd.,1
"Qualtrics International, Inc.",Software Developer,Colruyt Group NV,1
"Qualtrics International, Inc.",Software Developer,ABB Ltd.,1
"Qualtrics International, Inc.",Software Developer,adidas AG,1
"Qualtrics International, Inc.",Software Developer,FMC Corp.,1
"Qualtrics International, Inc.",Software Developer,"NRG Energy, Inc.",1
"Qualtrics International, Inc.",Software Developer,GFT Technologies SE,1
"Qualtrics International, Inc.",Software Developer,Zomato Ltd.,1
"Qualtrics International, Inc.",Software Developer,"Yext, Inc.",1
"Qualtrics International, Inc.",Software Developer,Thoma Bravo LP,1
"Qualtrics International, Inc.",Software Developer,"Veeva Systems, Inc.",1
"Qualtrics International, Inc.",Software Developer,"Motorola Solutions, Inc.",1
"Qualtrics International, Inc.",Software Developer,"SAP America, Inc.",1
"Qualtrics International, Inc.",Software Developer,Nokia Oyj,1
"Qualtrics International, Inc.",Software Developer,"Desktop Metal, Inc.",1
"Qualtrics International, Inc.",Software Developer,"Tenable Holdings, Inc.",1
"Qualtrics International, Inc.",Software Developer,State of Utah,1
"Qualtrics International, Inc.",Software Developer,"Broadridge Financial Solutions, Inc.",1
"Qualtrics International, Inc.",Software Developer,The Toronto-Dominion Bank,1
"Qualtrics International, Inc.",Software Developer,The University of Texas System,1
"Qualtrics International, Inc.",Software Developer,"Intuit, Inc.",1
"Qualtrics International, Inc.",Software Developer,Microsoft Corp.,1
"Qualtrics International, Inc.",Software Developer,"Zendesk, Inc.",1
"Qualtrics International, Inc.",Software Developer,Indra Sistemas SA,1
"Qualtrics International, Inc.",Software Developer,Aviva Plc,1
"Qualtrics International, Inc.",Software Developer,NICE Ltd. (Israel),1
"Qualtrics International, Inc.",Software Developer,"Salesforce, Inc.",1
"Qualtrics International, Inc.",Software Developer,Stanford University,1
"Qualtrics International, Inc.",Software Developer,Capgemini SE,1
"Qualtrics International, Inc.",Software Developer,Discover Financial Services,1
"Qualtrics International, Inc.",Software Developer,RTX Corp.,1
"Qualtrics International, Inc.",Software Developer,"Verisk Analytics, Inc.",1
"Qualtrics International, Inc.",Software Developer,"MicroStrategy, Inc.",1
"Qualtrics International, Inc.",Software Developer,DXC Technology Co.,1
"Qualtrics International, Inc.",Software Developer,The J. M. Smucker Co.,1
"Qualtrics International, Inc.",Software Developer,Rochester Christian University,1
"Qualtrics International, Inc.",Software Engineer,"Amazon.com, Inc.",116
"Qualtrics International, Inc.",Software Engineer,Microsoft Corp.,106
"Qualtrics International, Inc.",Software Engineer,"Alphabet, Inc.",19
"Qualtrics International, Inc.",Software Engineer,Sabre Corp.,19
"Qualtrics International, Inc.",Software Engineer,International Business Machines Corp.,16
"Qualtrics International, Inc.",Software Engineer,Oracle Corp.,16
"Qualtrics International, Inc.",Software Engineer,University of California,15
"Qualtrics International, Inc.",Software Engineer,Capital One Financial Corp.,11
"Qualtrics International, Inc.",Software Engineer,Comarch SA,11
"Qualtrics International, Inc.",Software Engineer,"Expedia Group, Inc.",10
"Qualtrics International, Inc.",Software Engineer,"The Goldman Sachs Group, Inc.",9
"Qualtrics International, Inc.",Software Engineer,State of Utah,9
"Qualtrics International, Inc.",Software Engineer,JPMorgan Chase & Co.,8
"Qualtrics International, Inc.",Software Engineer,"Salesforce, Inc.",8
"Qualtrics International, Inc.",Software Engineer,"Cisco Systems, Inc.",8
"Qualtrics International, Inc.",Software Engineer,"Walmart, Inc.",7
"Qualtrics International, Inc.",Software Engineer,Intel Corp.,6
